,Addresses,Token,Blockchain_1,Blockchain_2,Blockchain_3,Blockchain_4,TxID_1,TxID_2,TxID_3
19,0xa76cbd9b7d0e994266e8ca9f68df62f4e48c033c,FXS,Fantom,Ethereum,Fantom,BNB CHAIN,620a1127854f936fad88bfee,620a11de854f936fad88c000,620a1308854f936fad88c019
20,0xec24164ad0dbdbf850ec42493f70d620453b5976,USDC,Fantom,BNB CHAIN,Fantom,BNB CHAIN,6209e00a2219a24b7e94d743,6209e33f2219a24b7e94d7b9,6209e5fed3ea681f35eba829
21,0x16d77425a9eaeb92cd2ad10e04e54ef93c17a8cf,USDC,Fantom,Ethereum,Fantom,Avalanche,620d0cb3d3ea681f35ec2245,620d0e1fd3ea681f35ec2286,620d0e6fd3ea681f35ec2297
22,0x48de880869eae3ff014260a5c2fadeb11018b495,SPELL,Ethereum,Avalanche,BNB CHAIN,Fantom,620dd5313c8253c5fb8bd4ff,620dd6363c8253c5fb8bd556,620dd7313c8253c5fb8bd5ab
23,0x8457b708cdefe34ebc9f9167a3fbdc26d4cbc180,MIMIR,BNB CHAIN,Ethereum,BNB CHAIN,Ethereum,621017569e1cf703a57a2475,621018c211d45e0a496738ce,62101b199e1cf703a57a24ea
24,0xb0cc628e34664bc308961f16414ff94ba3f6f154,FTM,BNB CHAIN,Ethereum,BNB CHAIN,Fantom,6212766a11d45e0a496897ff,6212776b11d45e0a4968982a,621277fe11d45e0a49689852
25,0x12007783d673723212dbe13f4f460070eab8e413,WMEMO,Fantom,Avalanche,Fantom,Avalanche,62124e919e1cf703a57a71d3,621253bc9e1cf703a57a730c,621254af9e1cf703a57a733b
26,0x4e2be742c076f7e0a86192a25151c2bbeba0386f,DAI,BNB CHAIN,Avalanche,BNB CHAIN,Avalanche,62125dc911d45e0a49689288,62125e8b11d45e0a496892a5,62125f4711d45e0a496892ee
27,0xf9c6ae6f454967e246dd2bc038fe5dc89f9c260b,USDT,Fantom,Polygon,Fantom,BNB CHAIN,620978f6d3ea681f35eb991a,62097c922219a24b7e94c562,62097e9cd3ea681f35eb9a01
28,0xcada38b3d2e3d8714e783ae8c420b4024817e3e8,USDC,Polygon,BNB CHAIN,Polygon,BNB CHAIN,62099e7f2219a24b7e94ca75,6209a00c2219a24b7e94cb02,6209a1bb2219a24b7e94cb90
29,0xcada38b3d2e3d8714e783ae8c420b4024817e3e8,USDC,BNB CHAIN,Polygon,BNB CHAIN,Polygon,6209a00c2219a24b7e94cb02,6209a1bb2219a24b7e94cb90,6209a3ce2219a24b7e94cc86
30,0xcada38b3d2e3d8714e783ae8c420b4024817e3e8,USDC,Polygon,BNB CHAIN,Polygon,BNB CHAIN,620b5de7854f936fad895d64,620b6000854f936fad895eb9,620b618c854f936fad895f8d
31,0xcada38b3d2e3d8714e783ae8c420b4024817e3e8,USDC,BNB CHAIN,Polygon,BNB CHAIN,Polygon,620b6000854f936fad895eb9,620b618c854f936fad895f8d,620b6357854f936fad896077
32,0xcada38b3d2e3d8714e783ae8c420b4024817e3e8,USDC,Polygon,BNB CHAIN,Polygon,BNB CHAIN,620c5732854f936fad89b3b0,620c5986854f936fad89b53f,620c5c91854f936fad89b774
33,0xcada38b3d2e3d8714e783ae8c420b4024817e3e8,USDC,BNB CHAIN,Polygon,BNB CHAIN,Polygon,620c5986854f936fad89b53f,620c5c91854f936fad89b774,620c5e47854f936fad89b90d
34,0x16ccd2a1346978e27fdcbda43569e251c4227341,FTM,Ethereum,Fantom,Ethereum,Fantom,62111a9a9e1cf703a57a45f9,62111b0c9e1cf703a57a460f,62111d269e1cf703a57a4675
35,0xaac9211eaa8dc84c421e700292bb60af33fe5168,MIM,Avalanche,Polygon,BNB CHAIN,Fantom,6210607611d45e0a49675912,621060ea11d45e0a49675991,6210640911d45e0a49675df4
36,0x12c759a7d404931d9b02212f36e33a70d2bbe4aa,DAI,Polygon,Avalanche,Polygon,BNB CHAIN,620c1b5b854f936fad899c03,620c1f10854f936fad899d01,620c2289854f936fad899dfd
37,0x51f0cf037d370867e2d7899a377eaa9588888888,USDT,Avalanche,BNB CHAIN,Avalanche,BNB CHAIN,620feae311d45e0a496727dc,620fec2111d45e0a496728d8,620fecba11d45e0a4967295b
38,0xbc2f84903bf44896998ec70e5923ca368433574c,USDC,Fantom,Avalanche,Fantom,Avalanche,620e753a62d48eee70ee279b,620e76a262d48eee70ee295a,620e775c62d48eee70ee2a41
39,0xbc2f84903bf44896998ec70e5923ca368433574c,USDC,Avalanche,Fantom,Avalanche,Polygon,620e76a262d48eee70ee295a,620e775c62d48eee70ee2a41,620e796862d48eee70ee2c8e
40,0x00cf291c713f204b1ac03f86a8ed5d11acb4fb7a,USDC,Ethereum,Fantom,Avalanche,BNB CHAIN,620e5bbcdcf15fd1a4280896,620e5d1462d48eee70ee0afc,620e5e7562d48eee70ee0c7a
41,0xe7f37f8cb9f10d1212f2628c1afa7718568b94a4,DAI,BNB CHAIN,Fantom,BNB CHAIN,Fantom,620d218fd3ea681f35ec2637,620d230cd3ea681f35ec2677,620d263fd3ea681f35ec2700
42,0x29f1327bb1d97c50ac4b62d7686de154d40d207a,ETH,Ethereum,BNB CHAIN,Ethereum,BNB CHAIN,620a41b4854f936fad88c9b9,620a4641d3ea681f35ebb4a7,620a4834854f936fad88cb1c
