,Addresses,Token,Blockchain_1,Blockchain_2,Blockchain_3,TxID_1,TxID_2
15,0x5a9fd7c39a6c488e715437d7b1f3c823d5596ed1,DAI,Polygon,BNB CHAIN,Fantom,621204ca9e1cf703a57a6680,62120b999e1cf703a57a6775
16,0xb28de84bd7cf6541060b90787d5e81c7039600d2,USDC,Fantom,Avalanche,Fantom,620c243dd3ea681f35ec0066,620c2bad854f936fad899fc8
17,0x34327028c727613872cd80122b9a489a4b9c0bfa,DERC,Polygon,BNB CHAIN,Polygon,620d65b73c8253c5fb8bb40d,620d67883c8253c5fb8bb468
18,0x1c94f4d7cf577ae410d8a80300af0377fbe6b222,BNB,Fantom,BNB CHAIN,Fantom,620d07c6d3ea681f35ec2150,620d087cd3ea681f35ec2167
19,0x1c94f4d7cf577ae410d8a80300af0377fbe6b222,BNB,BNB CHAIN,Fantom,BNB CHAIN,620d087cd3ea681f35ec2167,620d1435d3ea681f35ec23b9
20,0x7fa13526c6b6513d2599c4b6083ba4efe97950b8,MIM,Fantom,Avalanche,Fantom,620f26636e600401c2649c9a,620f29606e600401c2649d00
21,0x0464d1871930ba0aa1b398fb28ab348f6b7caffe,USDC,Fantom,Polygon,Fantom,6211b3e29e1cf703a57a5b0d,6211b7b29e1cf703a57a5b7f
22,0x7a505df95aac78f142ca98cecd771d3c398b4b71,GEMG,BNB CHAIN,Polygon,BNB CHAIN,620923622219a24b7e94b253,620925922219a24b7e94b379
23,0xbd9e8e2bad7c6bb4dd6d8910c317d04eb5c6c618,USDT,BNB CHAIN,Fantom,Avalanche,620dfcd89e7d5ed1f4f40e85,620e03b29e7d5ed1f4f40fa0
24,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,BIFI,BNB CHAIN,Avalanche,BNB CHAIN,620c77a2d3ea681f35ec0d63,620c77dfd3ea681f35ec0d6f
25,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,GCAKE,Ethereum,BNB CHAIN,Ethereum,620ccd69d3ea681f35ec18c2,620ccde3d3ea681f35ec18de
26,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,KAE,Fantom,Ethereum,Fantom,62099a75d3ea681f35eb9e75,62099b62d3ea681f35eb9e9a
27,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,FABRIC,Ethereum,BNB CHAIN,Ethereum,6212eb229e1cf703a57a8a5d,6212eb9c9e1cf703a57a8a73
28,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,FABRIC,Ethereum,BNB CHAIN,Ethereum,62134ec39e1cf703a57a9587,62134eff9e1cf703a57a9598
29,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,FABRIC,BNB CHAIN,Ethereum,BNB CHAIN,62134eff9e1cf703a57a9598,62134f789e1cf703a57a95bc
30,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,RDT,Ethereum,BNB CHAIN,Ethereum,620b8db6d3ea681f35ebe53f,620b8e30d3ea681f35ebe555
31,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,RDT,BNB CHAIN,Ethereum,BNB CHAIN,620b8e30d3ea681f35ebe555,620b8ea3d3ea681f35ebe56c
32,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,SWAP,Ethereum,BNB CHAIN,Ethereum,620fa0839e1cf703a57a10f4,620fa4039e1cf703a57a1173
33,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,SWAP,BNB CHAIN,Ethereum,BNB CHAIN,620fa4039e1cf703a57a1173,620fa43f9e1cf703a57a117c
34,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,SWAP,Ethereum,BNB CHAIN,Ethereum,620fa43f9e1cf703a57a117c,620fa4b99e1cf703a57a118e
35,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,FROYO,BNB CHAIN,Ethereum,BNB CHAIN,620e6d15dcf15fd1a4280b69,620e6eb9dcf15fd1a4280bac
36,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,UMAD,BNB CHAIN,Ethereum,BNB CHAIN,620ffef99e1cf703a57a2125,621000229e1cf703a57a214e
37,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,INV,Fantom,Ethereum,Fantom,6210cc889e1cf703a57a3992,6210cd019e1cf703a57a39a3
38,0x3e972c4859a1fc8a25b13b4bbc38e57eb8621645,INV,Ethereum,Fantom,Ethereum,6210cd019e1cf703a57a39a3,6210cd3e9e1cf703a57a39aa
39,0x8ef2686170eebb7ffc49aaf71c61d6160fc040b4,MATIC,Fantom,Polygon,Fantom,620c7d7bd3ea681f35ec0e39,620c82e1d3ea681f35ec0ef8
40,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,USDT,BNB CHAIN,Polygon,BNB CHAIN,620b7ff7854f936fad89670b,620b840f854f936fad896886
41,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,USDT,Polygon,BNB CHAIN,Polygon,620b840f854f936fad896886,620b8466854f936fad89689a
42,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,DERC,Polygon,BNB CHAIN,Polygon,620a078a854f936fad88be25,620a08cd854f936fad88be8a
43,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,DERC,BNB CHAIN,Polygon,BNB CHAIN,620a08cd854f936fad88be8a,620a102d854f936fad88bfc3
44,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,DERC,Polygon,BNB CHAIN,Polygon,620a102d854f936fad88bfc3,620a1160854f936fad88bff7
45,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,ETH,Avalanche,Fantom,Polygon,620a2d72854f936fad88c6ae,620a2cdd854f936fad88c6a1
46,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,ETH,Fantom,Polygon,Fantom,620a2cdd854f936fad88c6a1,620a2dc2854f936fad88c6b6
47,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,ICE,Ethereum,Polygon,Ethereum,620fc15911d45e0a49670c71,620fc4ea11d45e0a49670ddc
48,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,MRFI,BNB CHAIN,Avalanche,BNB CHAIN,620c57f1854f936fad89b434,620c5daf854f936fad89b892
49,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,MLT,BNB CHAIN,Ethereum,BNB CHAIN,620a8078854f936fad88df19,620a80dc854f936fad88df4a
50,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,MLT,Ethereum,BNB CHAIN,Ethereum,620a80dc854f936fad88df4a,620a817d854f936fad88df9a
51,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,FABRIC,BNB CHAIN,Ethereum,BNB CHAIN,620ab771854f936fad890ecd,620ab7f5854f936fad890f7e
52,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,FABRIC,Ethereum,BNB CHAIN,Ethereum,620ab7f5854f936fad890f7e,620ab8ad854f936fad891079
53,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,NFTY,BNB CHAIN,Ethereum,BNB CHAIN,620b8261854f936fad89682f,620b82dd854f936fad89684a
54,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,ANKR,Ethereum,BNB CHAIN,Ethereum,620b9efa854f936fad897044,620b9f7d854f936fad89706a
55,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,YEL,Fantom,Ethereum,Fantom,620d22fb3c8253c5fb8b9329,620d23553c8253c5fb8b9348
56,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,B2M,Polygon,Ethereum,Polygon,621136df11d45e0a4967a915,6211381b11d45e0a4967aa3c
57,0x8039f3aa709fec29fdc5f075449b23ab609a6998,FABRIC,Ethereum,BNB CHAIN,Ethereum,620a298c854f936fad88c601,620a2a9ad3ea681f35ebb13e
58,0x8039f3aa709fec29fdc5f075449b23ab609a6998,WTF,BNB CHAIN,Avalanche,BNB CHAIN,6210efec9e1cf703a57a3ef2,6210f0659e1cf703a57a3f08
59,0x8039f3aa709fec29fdc5f075449b23ab609a6998,ALPACA,Fantom,BNB CHAIN,Fantom,620ecd6bdcf15fd1a4281b70,620edb03dcf15fd1a4281d5e
60,0x8039f3aa709fec29fdc5f075449b23ab609a6998,ALPACA,BNB CHAIN,Fantom,BNB CHAIN,620edb03dcf15fd1a4281d5e,620ee605dcf15fd1a4281edd
61,0x8039f3aa709fec29fdc5f075449b23ab609a6998,FROYO,BNB CHAIN,Ethereum,BNB CHAIN,620e6d2a62d48eee70ee1dfb,620e6e4f62d48eee70ee1f48
62,0x8039f3aa709fec29fdc5f075449b23ab609a6998,KST,Ethereum,BNB CHAIN,Ethereum,6210450d9e1cf703a57a29e8,621046ed9e1cf703a57a2a1d
63,0x7309b6a480e8c33fb75b5c770a0c9516e9507776,USV,Ethereum,Avalanche,Polygon,620e750262d48eee70ee274c,620e7bd862d48eee70ee2dbc
64,0x60e81aac6ce31d84121732362c9855ae1a9f09f3,STORE,Ethereum,BNB CHAIN,Ethereum,62092b592219a24b7e94b545,62092c752219a24b7e94b55a
65,0x97d74a0afda3b71339d4d3c23cdcbef898de4da9,BNB,Polygon,BNB CHAIN,Avalanche,620e219adcf15fd1a428001b,620e222b62d48eee70edf306
66,0x893eee43910297ad2e2daa2e0f0210a1e754a403,USDC,Ethereum,Fantom,Polygon,621322b49e1cf703a57a90f3,621328169e1cf703a57a918b
67,0x75c29972bf71a564adc4943dc4c199fb19dc7da8,USDC,Fantom,Avalanche,Fantom,620caf7ad3ea681f35ec14bb,620cb2bcd3ea681f35ec151a
68,0x7567e696922eb3f140ebdd1770054c634b7bf708,GAIA,Polygon,BNB CHAIN,Polygon,620bb972854f936fad8978e3,620bbc1fd3ea681f35ebed7a
69,0x7567e696922eb3f140ebdd1770054c634b7bf708,KNC,BNB CHAIN,Polygon,Avalanche,6209e03e2219a24b7e94d757,6209e0be2219a24b7e94d76f
70,0x7567e696922eb3f140ebdd1770054c634b7bf708,GMEE,BNB CHAIN,Polygon,BNB CHAIN,620a5f0b854f936fad88cf78,620a60b4854f936fad88d073
71,0x7567e696922eb3f140ebdd1770054c634b7bf708,USV,Polygon,BNB CHAIN,Polygon,620dc6773c8253c5fb8bd055,620dc8093c8253c5fb8bd0c9
72,0x7567e696922eb3f140ebdd1770054c634b7bf708,MRFI,Avalanche,BNB CHAIN,Avalanche,620e831adcf15fd1a4280f20,620e834f62d48eee70ee30e2
73,0x7567e696922eb3f140ebdd1770054c634b7bf708,FEAR,Polygon,BNB CHAIN,Polygon,620e1a92dcf15fd1a427ff28,620e1ab462d48eee70edf19f
74,0x7567e696922eb3f140ebdd1770054c634b7bf708,BIFI,BNB CHAIN,Avalanche,Polygon,620b66ba854f936fad896198,620b6729854f936fad8961bf
75,0x7567e696922eb3f140ebdd1770054c634b7bf708,WELT,Polygon,BNB CHAIN,Polygon,620ba058854f936fad89709f,620ba292d3ea681f35ebe88c
76,0x7567e696922eb3f140ebdd1770054c634b7bf708,BANANA,Polygon,BNB CHAIN,Polygon,620ee20adcf15fd1a4281e63,620eecc162d48eee70ee613d
77,0x9a3e402475cfccd645440e09466eb3c530d7163d,USDC,BNB CHAIN,Fantom,BNB CHAIN,620c6fd4854f936fad89c523,620c7d70854f936fad89c84d
78,0x30cb2c51fc4f031fa5f326d334e1f5da00e19ab5,BIFI,Fantom,BNB CHAIN,Fantom,62114cb511d45e0a4967cabb,62114ecf11d45e0a4967d00f
79,0x30cb2c51fc4f031fa5f326d334e1f5da00e19ab5,ALPACA,BNB CHAIN,Fantom,BNB CHAIN,620e84a762d48eee70ee318c,620e899962d48eee70ee340b
80,0x30cb2c51fc4f031fa5f326d334e1f5da00e19ab5,ALPACA,Fantom,BNB CHAIN,Fantom,620e899962d48eee70ee340b,620e8a2762d48eee70ee3443
81,0x30cb2c51fc4f031fa5f326d334e1f5da00e19ab5,ALPACA,BNB CHAIN,Fantom,BNB CHAIN,620e8a2762d48eee70ee3443,620e8b0362d48eee70ee34b2
82,0x30cb2c51fc4f031fa5f326d334e1f5da00e19ab5,ALPACA,Fantom,BNB CHAIN,Fantom,620e8b0362d48eee70ee34b2,620e8ef362d48eee70ee36cf
83,0x30cb2c51fc4f031fa5f326d334e1f5da00e19ab5,JOE,Avalanche,Fantom,Avalanche,620fcdf611d45e0a49671125,620fce7011d45e0a49671165
84,0xb80a520619699f1dbf8f21502a57e173be73579c,USDC,Fantom,BNB CHAIN,Fantom,621109089e1cf703a57a42ed,62110cfd9e1cf703a57a439d
85,0xa311f7ca3eb2fb98123a807f9b8e4bbbdbdcb2ee,MCRT,BNB CHAIN,Fantom,BNB CHAIN,620c38b6854f936fad89a4b6,620c45b3d3ea681f35ec05dd
86,0xa311f7ca3eb2fb98123a807f9b8e4bbbdbdcb2ee,NFTY,Polygon,BNB CHAIN,Polygon,6209bf152219a24b7e94d1cd,6209ca872219a24b7e94d3f7
87,0x081931a599c1605c69cb6e3b9da48450b744b0aa,USDC,Fantom,BNB CHAIN,Fantom,6209e9172219a24b7e94d8a6,6209f067854f936fad88b93c
88,0x7400933965637de0ac30f5c582e4e481934dd047,WOW,Avalanche,BNB CHAIN,Polygon,620e6af9dcf15fd1a4280b15,620e6b5362d48eee70ee1bd4
89,0x153e01b7f5c0a198cb12335bbe62ed22e0a05687,USDC,BNB CHAIN,Fantom,Avalanche,62097b8fd3ea681f35eb9988,62097c0bd3ea681f35eb99a5
90,0x123bb6519cf54a8e3917ed8b450a3ab11fd4b974,DSLA,BNB CHAIN,Ethereum,Avalanche,620caabad3ea681f35ec13ff,620cabd826b3d8ba9857d7aa
91,0x387c6bd3afd4849108f0055b9f23971616cd8d95,ETH,Polygon,Fantom,BNB CHAIN,620b279b854f936fad894c87,620b2ff0854f936fad894ddf
92,0xd2d8570204a3e6753ebbf4a57c5fc31c2a9d15d5,USDC,Polygon,Fantom,Polygon,6212577c9e1cf703a57a73c3,621263f19e1cf703a57a7607
93,0xbd6c1e096c66d4fd93d71cfc270387c9f8236cf9,WBTC,BNB CHAIN,Fantom,BNB CHAIN,620b16c6854f936fad8949ca,620b1a25854f936fad894a5c
94,0x47a3ed852e37477cf1ba297f8288e06230b2d543,USDC,Fantom,BNB CHAIN,Fantom,620e7cc862d48eee70ee2e1c,620e7dcf62d48eee70ee2e8b
95,0x47a3ed852e37477cf1ba297f8288e06230b2d543,USDC,BNB CHAIN,Fantom,BNB CHAIN,620e7dcf62d48eee70ee2e8b,620e7e7362d48eee70ee2ed6
96,0x47a3ed852e37477cf1ba297f8288e06230b2d543,USDC,Fantom,BNB CHAIN,Avalanche,620e7e7362d48eee70ee2ed6,620e81f262d48eee70ee3045
97,0xc57ea958e33dc87c7c7951774bab9221346ba26f,TOMB,Avalanche,BNB CHAIN,Fantom,620d90e13c8253c5fb8bbc62,620d913f3c8253c5fb8bbc98
98,0xc57ea958e33dc87c7c7951774bab9221346ba26f,USDC,Polygon,Fantom,BNB CHAIN,6211d5ae9e1cf703a57a5f1f,6211d6db9e1cf703a57a5f3b
99,0xc57ea958e33dc87c7c7951774bab9221346ba26f,ALPACA,BNB CHAIN,Fantom,BNB CHAIN,62108a4f11d45e0a49676a88,62108afa11d45e0a49676a9a
100,0xc8bb3434bac34981638659ff5a6557842ab59f60,DAI,Polygon,Fantom,Avalanche,6209b748d3ea681f35eba1f9,6209bcb1d3ea681f35eba2b5
101,0x03d9b6eea7a84aef5fdd02b136bde8dac8752a61,DAI,Fantom,Avalanche,Fantom,620ab564d3ea681f35ebc5ff,620af3e5854f936fad8944a2
102,0xf2ce52e3d0eb5d237341c9a75ca24647d87d7e55,FABRIC,BNB CHAIN,Ethereum,BNB CHAIN,620a10aa854f936fad88bfe2,620a10fd854f936fad88bfea
103,0xf2ce52e3d0eb5d237341c9a75ca24647d87d7e55,FABRIC,Ethereum,BNB CHAIN,Ethereum,620a10fd854f936fad88bfea,620a1172854f936fad88bffb
104,0xf2ce52e3d0eb5d237341c9a75ca24647d87d7e55,FABRIC,Ethereum,BNB CHAIN,Ethereum,620b31d4d3ea681f35ebd74a,620b31ed854f936fad894e32
105,0xf2ce52e3d0eb5d237341c9a75ca24647d87d7e55,MLT,Ethereum,BNB CHAIN,Ethereum,620e3c6762d48eee70edf83e,620e3d1062d48eee70edf8a9
106,0xf2ce52e3d0eb5d237341c9a75ca24647d87d7e55,SWAP,BNB CHAIN,Ethereum,BNB CHAIN,620fd81211d45e0a496717ea,620fd8e911d45e0a4967189e
107,0xf2ce52e3d0eb5d237341c9a75ca24647d87d7e55,PPAY,Ethereum,BNB CHAIN,Ethereum,620fccb811d45e0a49671092,620fcd5811d45e0a496710d9
108,0xb20221c54128fab03425314983616c46d5bfb854,MIM,Avalanche,Fantom,BNB CHAIN,620d0e2fd3ea681f35ec228b,620d0e6fd3ea681f35ec2298
109,0xb9b9161c6440353d30e06f6a3f93cd43bd1e3907,USDT,BNB CHAIN,Avalanche,BNB CHAIN,620f716d9e1cf703a57a0a1e,620f71ea9e1cf703a57a0a33
110,0xbfded67c2415e21f251bc209ff11a2fb74dfd0a4,MIM,Avalanche,Fantom,BNB CHAIN,620de0c4dcf15fd1a427f873,620de163dcf15fd1a427f883
111,0xf07a3a88e07a2b1df9d4e088a7f34ceb6cdf445a,MIM,Avalanche,Fantom,Avalanche,6211f3e99e1cf703a57a63b2,6211f5609e1cf703a57a63f1
112,0x45abf65505af97c17448226fd8f888e5d50223e1,USDT,Avalanche,BNB CHAIN,Polygon,6213072911d45e0a4968beea,6213091e11d45e0a4968bf08
113,0x531f001a4d10c21cdcc7dee8a6f25000a1c97408,MIM,Fantom,Avalanche,Fantom,620b4b68d3ea681f35ebdad8,620b4e3dd3ea681f35ebdb41
114,0x03ca61cf1b7963ecb6c79a5b33df33a5b7a4093a,USDC,Fantom,BNB CHAIN,Ethereum,620d78893c8253c5fb8bb813,620d7f5a3c8253c5fb8bb8fb
115,0x0b7abcd0a947ee625a898642ebe24bcdb3a1848a,USDT,BNB CHAIN,Polygon,Avalanche,621266bb11d45e0a496894d4,6212686f11d45e0a49689532
116,0x0b7abcd0a947ee625a898642ebe24bcdb3a1848a,USDT,Polygon,Avalanche,BNB CHAIN,6212686f11d45e0a49689532,62126b6011d45e0a496895e4
117,0xc844b9c517c521f745384f2404449fd92b2de152,USDC,BNB CHAIN,Fantom,BNB CHAIN,6212701511d45e0a496896c0,62127aa011d45e0a496898dd
118,0xb88e3cad12aba4ec40ad3aebe139bf3919344099,USDT,BNB CHAIN,Avalanche,BNB CHAIN,620fb4e811d45e0a49670691,620fb8fc11d45e0a4967093e
119,0x9183e1b9670d2758065c7181e26c09f7fd14be31,USDT,BNB CHAIN,Fantom,Avalanche,62104a099e1cf703a57a2a78,62104a329e1cf703a57a2a82
120,0xfc6009053ba05ac2a96ef017a823d87c38d5e0b5,IDEX,Polygon,BNB CHAIN,Polygon,6211075311d45e0a49679218,62110da111d45e0a49679439
121,0xfc6009053ba05ac2a96ef017a823d87c38d5e0b5,USDC,Polygon,Fantom,BNB CHAIN,6210985611d45e0a49676c59,62109a5d11d45e0a49676c87
122,0xe2ca76a6c3bb2e26bda7e13b5aa10c633071ff4b,USDC,Polygon,Fantom,Ethereum,6209f595854f936fad88ba59,6209f782d3ea681f35ebaabb
123,0xb324a5c8e61dba2a4a03a053f8c42629a0226d56,USDC,BNB CHAIN,Fantom,Polygon,620d1a8a3c8253c5fb8b90a8,620d1be33c8253c5fb8b915f
124,0xb324a5c8e61dba2a4a03a053f8c42629a0226d56,USDC,Fantom,Polygon,BNB CHAIN,620d1be33c8253c5fb8b915f,620d20b43c8253c5fb8b92aa
125,0xb324a5c8e61dba2a4a03a053f8c42629a0226d56,USDC,Polygon,BNB CHAIN,Polygon,620d20b43c8253c5fb8b92aa,620d2afa3c8253c5fb8b9470
126,0xb324a5c8e61dba2a4a03a053f8c42629a0226d56,USDC,BNB CHAIN,Polygon,Fantom,620d2afa3c8253c5fb8b9470,620d2cd43c8253c5fb8b94c5
127,0xda2d96eadab3671d9dfc6b2901aa85e99f8f0eb3,PAE,Fantom,Avalanche,BNB CHAIN,620f45082aaabc039b737f5a,620f4db911d45e0a4966db5e
128,0x81c4a126b101ef7eb6d54bc0d6e88465c265bd91,USDC,BNB CHAIN,Fantom,Avalanche,62122e7f9e1cf703a57a6c32,62122ebe9e1cf703a57a6c3b
129,0x81c4a126b101ef7eb6d54bc0d6e88465c265bd91,USDC,Fantom,Avalanche,Fantom,62122ebe9e1cf703a57a6c3b,621230d99e1cf703a57a6c86
130,0xc7503f38013cf1a8105ba3f0e689c33a706d2fa5,USDC,Avalanche,Fantom,BNB CHAIN,62120f4c11d45e0a49686bc7,621212219e1cf703a57a687c
131,0x4e6fec28f5316c2829d41bc2187202c70ec75bc7,USDC,Fantom,BNB CHAIN,Polygon,620ccd2b1ddd18c557e91be1,620cd0f61ddd18c557e91cf6
132,0x81e9f4275bf6858072ef4b425f2dc28163ccd980,DAI,Avalanche,Fantom,BNB CHAIN,62123db29e1cf703a57a6e62,62123eac9e1cf703a57a6e91
133,0x7737d3742ddc67f1443b40cbe6d401d649d3906a,ALPACA,BNB CHAIN,Fantom,BNB CHAIN,620ee06662d48eee70ee5eea,620ee63362d48eee70ee5fd3
134,0x7737d3742ddc67f1443b40cbe6d401d649d3906a,QI,Avalanche,Polygon,Avalanche,620ea76462d48eee70ee4650,620ea89562d48eee70ee46fb
135,0x193db18a5ef9a0320b7374c1fe8af976235f3211,USDC,Fantom,BNB CHAIN,Fantom,6209d8092219a24b7e94d5e9,6209dc332219a24b7e94d68f
136,0x193db18a5ef9a0320b7374c1fe8af976235f3211,WBTC,BNB CHAIN,Fantom,Ethereum,620f3c812aaabc039b737709,620f42012aaabc039b737c11
137,0x193db18a5ef9a0320b7374c1fe8af976235f3211,WBTC,Fantom,Ethereum,Fantom,620f42012aaabc039b737c11,620f42a42aaabc039b737cb4
138,0x528836082e417d7b839e17a17964694266aa29a5,USDT,Avalanche,Fantom,BNB CHAIN,620c6133d3ea681f35ec0a0b,620c638ed3ea681f35ec0a6d
139,0x93c3d5f1bcd2e80322bc7832a8ba591949bec90a,USDC,Avalanche,Polygon,BNB CHAIN,6209d2fe2219a24b7e94d558,6209d4eb2219a24b7e94d582
140,0x0000023cbc437683aec074e3cb75ad38ae2e87e1,USDT,Ethereum,Polygon,BNB CHAIN,620a155d854f936fad88c071,620a1604854f936fad88c07d
141,0x0000023cbc437683aec074e3cb75ad38ae2e87e1,USDT,Polygon,BNB CHAIN,Polygon,620a1604854f936fad88c07d,620a17da854f936fad88c12b
142,0x0000023cbc437683aec074e3cb75ad38ae2e87e1,USDT,BNB CHAIN,Polygon,BNB CHAIN,620a17da854f936fad88c12b,620a18b1854f936fad88c1b8
143,0x25697b4753a70a1847e12409bdf4d13a5c998c32,AVAX,Fantom,Avalanche,Fantom,620bfab2d3ea681f35ebf992,620bfcced3ea681f35ebf9f2
144,0x00000098e8b8cb65ac3e25dc462368b00e790176,TETU,Polygon,Fantom,Polygon,620b3774854f936fad894ece,620b3fbcd3ea681f35ebd955
145,0xcaedf695012947f97e73f188f75922d92ae33721,USDT,Fantom,Polygon,Avalanche,62096a162219a24b7e94c23e,62096da62219a24b7e94c2d7
146,0x113708f56cef3d197390c1f1e2ed305ed21a1fb4,MRFI,BNB CHAIN,Avalanche,BNB CHAIN,620cfb163c8253c5fb8b873f,620cfe66d3ea681f35ec1f7f
147,0x113708f56cef3d197390c1f1e2ed305ed21a1fb4,DERC,BNB CHAIN,Polygon,BNB CHAIN,620ef9a962d48eee70ee6678,620f024e62d48eee70ee6a63
148,0x113708f56cef3d197390c1f1e2ed305ed21a1fb4,GAIA,Polygon,BNB CHAIN,Polygon,620984242219a24b7e94c6a3,62098d52d3ea681f35eb9c71
149,0x113708f56cef3d197390c1f1e2ed305ed21a1fb4,WSG,BNB CHAIN,Polygon,BNB CHAIN,620bef55854f936fad899284,620bf423d3ea681f35ebf864
150,0xda9434e626dff1e4d07a8ca20ee856132894e775,UNCX,Ethereum,BNB CHAIN,Ethereum,621030ed11d45e0a49674314,6210339611d45e0a4967441c
151,0x355cdeee0cf3f85a65de91da10e1f79348dc59a9,USDC,Fantom,BNB CHAIN,Fantom,620f9cfe9e1cf703a57a1074,620fa7169e1cf703a57a11ef
152,0x826d8bf70da731ea94e4f92c17bec5bda2faf557,USDC,Fantom,Avalanche,Fantom,620a3a58854f936fad88c871,620a471b854f936fad88cad8
153,0x826d8bf70da731ea94e4f92c17bec5bda2faf557,USDC,Avalanche,Fantom,Avalanche,620a471b854f936fad88cad8,620a506c854f936fad88cc6c
154,0xeaff63f297b2947eb3a422c273b87b4f8f96bf57,MIM,Avalanche,BNB CHAIN,Avalanche,620bdf93854f936fad898ebb,620bea85854f936fad899196
155,0xeaff63f297b2947eb3a422c273b87b4f8f96bf57,MIM,BNB CHAIN,Avalanche,BNB CHAIN,620bea85854f936fad899196,620bf14d854f936fad8992f9
156,0x7365ac122eac1febc7aae228360ec9f7d18f630e,USDT,BNB CHAIN,Polygon,BNB CHAIN,620a4272854f936fad88c9d9,620a442c854f936fad88ca12
